MRP,SP,cat_url,description,img_url,product_url,title,
198,148,https://www.jiomart.com/c/groceries/personal-care/health-wellness/165,Durex provides a wide range of sexual wellness products. Condoms help in reducing the risk of transmitting diseases by blocking the exchange of fluids during intimacy. The Durex Extra Thin Condoms are used for added stimulation. It enhances the pleasure of your intimate moments. The easy-on shape and teat end provides easy comfort and fit. So go ahead and buy Durex Extra Thin Condoms online today!,https://www.jiomart.com/images/product/420x420/491420396/durex-extra-thin-condoms-10-pcs-0-20200518.jpg,https://www.jiomart.com/p/groceries/durex-extra-thin-condoms-10-pcs/491420396,Durex Extra Thin Condoms 10 pcs,
40,35,https://www.jiomart.com/c/groceries/personal-care/health-wellness/165,"Pop a Dabur Regular Hajmola and enjoy the savoury taste that stimulates your digestive power. It is a tasty, fun-filled digestive that can be taken regularly especially after a meal. Dabur Hajmola is a mix of traditional Indian culinary herbs, spices, and edible salts and is a market leader with more than 50 percent share of the digestive tablets segment in India. So go ahead and buy this product online today!",https://www.jiomart.com/images/product/420x420/490020543/dabur-regular-hajmola-120-pcs-0-20201014.jpg,https://www.jiomart.com/p/groceries/dabur-regular-hajmola-120-pcs/490020543,Dabur Regular Hajmola 120 pcs,
40,35,https://www.jiomart.com/c/groceries/personal-care/health-wellness/165,"Pop a Dabur Imli Hajmola and enjoy the savoury taste that stimulates your digestive power. It is a tasty, fun-filled digestive that can be taken regularly especially after a meal. Dabur Hajmola is a mix of traditional Indian culinary herbs, spices, and edible salts. So go ahead and buy this product online today!",https://www.jiomart.com/images/product/420x420/490020538/dabur-imli-hajmola-120-g-0-20201014.jpg,https://www.jiomart.com/p/groceries/dabur-imli-hajmola-120-g/490020538,Dabur Imli Hajmola 120 g,
120,105,https://www.jiomart.com/c/groceries/personal-care/health-wellness/165,Get fast relief from burning sensation of acidity with Eno Regular Fruit Salt. It is the antacid that gives fast cooling relief from acidity as it has fast cooling technology that gives you a cooling sensation instantly so you know relief is on the way. So go ahead and buy this product online today!,https://www.jiomart.com/images/product/420x420/490020771/eno-regular-fruit-salt-100-g-0-20200621.jpeg,https://www.jiomart.com/p/groceries/eno-regular-fruit-salt-100-g/490020771,Eno Regular Fruit Salt 100 g,
120,105,https://www.jiomart.com/c/groceries/personal-care/health-wellness/165,Get fast relief from burning sensation of acidity with Eno Lemon Flavour Fruit Salt. It is the antacid that gives fast cooling relief from acidity as it has fast cooling technology that gives you a cooling sensation instantly so you know relief is on the way. So go ahead and buy this product online today!,https://www.jiomart.com/images/product/420x420/490020765/eno-lemon-flavour-fruit-salt-100-gm-0-20200518.jpg,https://www.jiomart.com/p/groceries/eno-lemon-flavour-fruit-salt-100-g/490020765,Eno Lemon Flavour Fruit Salt 100 g,
165,148.5,https://www.jiomart.com/c/groceries/personal-care/health-wellness/165,"Moov Pain Relief Cream is a specialized fast-pain relief Ayurvedic formula. It is a backache specialist but is also effective in joint pains, sprains, strain, inflammation, myositis, fibrositis and sciatica. Moov also helps relieve body pains resulting from fatigue and stress. It also relieves pain caused by everyday tasks like lifting heavy objects, twisting, bending and wrong posture at work or home. So go ahead and buy this product online today!",https://www.jiomart.com/images/product/420x420/490577737/moov-pain-relief-cream-50-g-0-20200921.jpg,https://www.jiomart.com/p/groceries/moov-pain-relief-cream-50-g/490577737,Moov Pain Relief Cream 50 g,
193,173.7,https://www.jiomart.com/c/groceries/personal-care/health-wellness/165,"Dettol Fresh Fragrance Multi-Use Hygiene Liquid protects against 100 illness-causing germs. It is a modern disinfectant liquid with a fresh fragrance. It is specially formulated to meet a wide range of uses and gives you and your family the trusted Dettol protection, every day, against germs. So go ahead and buy this product online today!",https://www.jiomart.com/images/product/420x420/490935500/dettol-fresh-fragrance-multi-use-hygiene-liquid-500-ml-0-20200621.jpeg,https://www.jiomart.com/p/groceries/dettol-fresh-fragrance-multi-use-hygiene-liquid-500-ml/490935500,Dettol Fresh Fragrance Multi-Use Hygiene Liquid 500 ml,
360,324,https://www.jiomart.com/c/groceries/home-care/detergents/37,"Keep your clothes soft, light and fluffy by washing them using the Wipro Safewash Liquid Detergent. This liquid detergent makes sure that the stubborn stains are removed effectively while leaving a pleasant fragrance. It keeps the colour of the fabric bright, even after repeated washing and brings life to the old fabrics by keeping them lint-free. So go ahead and buy this product online today!",https://www.jiomart.com/images/product/420x420/490002287/wipro-safewash-liquid-detergent-1-l-pack-of-2-0-20201014.jpg,https://www.jiomart.com/p/groceries/wipro-safewash-liquid-detergent-1-l-pack-of-2/490002287,Wipro Safewash Liquid Detergent 1 kg (Buy 1 Get 1 Free),
249,231.57,https://www.jiomart.com/c/groceries/home-care/detergents/37,"Ariel Complete Detergent Powder gives you tough stain removal in just one wash. Designed to work in the semi-automatic washing machine, it gives brilliant results in both semi-automatic washing machine as well as while washing clothes with hands. Ariel dissolves in water completely to remove tough stains like those of juice, chocolate, tomato and butter/ghee. So go ahead and buy this product online today!",https://www.jiomart.com/images/product/420x420/490503561/ariel-complete-detergent-powder-1-kg-get-extra-500-g-free-0-20201016.jpg,https://www.jiomart.com/p/groceries/ariel-complete-detergent-powder-1-kg/490503561,Ariel Complete Detergent Powder 1 kg (Get Extra 500 g Free),
"1,050.00",825,https://www.jiomart.com/c/groceries/home-care/detergents/37,Ariel Matic Top Load Detergent Powder gives you tough stain removal in just one wash. It is designed especially for top load fully-automatic washing machines. It offers brilliant stain removal for full loads. It also provides deep down cleaning and long-lasting freshness. So go ahead and buy this product online today!,https://www.jiomart.com/images/product/420x420/491335765/ariel-matic-top-load-detergent-powder-4-kg-get-extra-2-kg-free-0-20201016.jpg,https://www.jiomart.com/p/groceries/ariel-matic-top-load-detergent-powder-4-kg/491335765,Ariel Matic Top Load Detergent Powder 4 kg (Get Extra 2 kg Free),
"1,150.00",925,https://www.jiomart.com/c/groceries/home-care/detergents/37,Ariel Matic Front Load Detergent Powder gives you tough stain removal in just one wash and is designed especially for front load fully-automatic washing machines. Ariel Detergent Powder offers brilliant stain removal for full loads. It also provides deep down cleaning and long-lasting freshness. So go ahead and buy this product online today!,https://www.jiomart.com/images/product/420x420/491335764/ariel-matic-front-load-detergent-powder-4-kg-get-extra-2-kg-free-0-20201016.jpg,https://www.jiomart.com/p/groceries/ariel-matic-front-load-detergent-powder-4-kg/491335764,Ariel Matic Front Load Detergent Powder 4 kg (Get Extra 2 kg Free),
295,274.35,https://www.jiomart.com/c/groceries/beverages/health-drink-supplement/49,"Bournvita Lil Champs Chocolate Health Drink Powder is perfect for growing up children. This powder, when mixed with milk, tastes delicious and more importantly helps in the overall development of a child. This drink powder is a meal in itself considering it's rich in nutrients. Time to gift your child, a healthy tomorrow.",https://www.jiomart.com/images/product/420x420/490529089/bournvita-lil-champs-chocolate-500-g-0-20200916.jpg,https://www.jiomart.com/p/groceries/bournvita-lil-champs-chocolate-500-g/490529089,Bournvita Lil Champs Chocolate 500 g,
295,274.35,https://www.jiomart.com/c/groceries/beverages/health-drink-supplement/49,"Eager to get on the healthier side of life? PediaSure Vanilla Health Drink Powder is the answer you have been looking for. Your kids will be drooling over its great taste. And you can rest assured of their health with its high nutritional value. So go ahead, buy PediaSure Vanilla Health Drink Powder online today!",https://www.jiomart.com/images/product/420x420/491061212/pedia-sure-vanilla-health-drink-powder-200-gm-0-20200518.jpg,https://www.jiomart.com/p/groceries/pedia-sure-vanilla-delight-health-drink-powder-200-g/491061212,Pedia Sure Vanilla Delight Health Drink Powder 200 g,
350,325.5,https://www.jiomart.com/c/groceries/beverages/health-drink-supplement/49,"Protinex Tasty Chocolate Health Drink Powder is a high-protein and low-fat nutritional supplement with vital nutrients to support immunity, Lean Body Mass and Good Health for adults. Protinex is fortified with the right amount of carbohydrates, minerals, vitamins, and zero trans fats. It helps in digestion and is rapidly absorbed by the body.",https://www.jiomart.com/images/product/420x420/491321720/protinex-tasty-chocolate-250-g-0-20200917.jpg,https://www.jiomart.com/p/groceries/protinex-tasty-chocolate-250-g/491321720,Protinex Tasty Chocolate 250 g,
295,274.35,https://www.jiomart.com/c/groceries/beverages/health-drink-supplement/49,Ensure Vanilla Health Drink Powder is a complete and balanced nutrition supplement. It has a perfect blend of vital nutrients. It is scientifically designed for adults to help them keep strong and healthy and also helps to support recovery. Ensure Vanilla Health Drink Powder enjoys the trust of adults and doctors in most of the countries around the world. Buy this nutritive Ensure Vanilla Health Drink Powder online now.,https://www.jiomart.com/images/product/420x420/491296365/ensure-vanilla-health-drink-powder-200-gm-0-20200518.jpg,https://www.jiomart.com/p/groceries/ensure-vanilla-health-drink-powder-200-g/491296365,Ensure Vanilla Health Drink Powder 200 g,
302,247,https://www.jiomart.com/c/groceries/beverages/health-drink-supplement/49,"Give yourself a complete boost with Cadbury Bournvita Health Drink Powder. It is healthy, tasty and contributes significantly to the development. This drink is a meal by itself and provides the necessary vital nutrients. Prioritize you a health today. So go ahead, order now!",https://www.jiomart.com/images/product/420x420/491187481/bournvita-750-g-0-20200916.jpg,https://www.jiomart.com/p/groceries/bournvita-750-g/491187481,Bournvita 750 g,
550,474,https://www.jiomart.com/c/groceries/beverages/health-drink-supplement/49,"Protinex Vanilla Delight is a nutritional supplement and a health drink with a unique blend of multiple fibers. Regular consumption of Protinex helps build your stamina and promotes immunity. This helps in the growth and repair of muscles, tissues, and organs. This drink replenishes the nutrients lost through the stringent diet routine. It is a tasty and healthy drink with 12 vitamins and 13 minerals. It provides the right nutrition for managing blood sugar levels, weight, and cholesterol. Buy Protinex Vanilla Delight online now!",https://www.jiomart.com/images/product/420x420/490020678/protinex-vanilla-delight-400-g-0-20200917.jpg,https://www.jiomart.com/p/groceries/protinex-vanilla-delight-400-g/490020678,Protinex Vanilla Delight 400 g,
550,511.5,https://www.jiomart.com/c/groceries/beverages/health-drink-supplement/49,"Here's health drink that's made to fulfil the nutritional needs of adults amidst to their busy, hectic life. So, get on the healthier path with Ensure Vanilla Health Drink Powder. It's made to bridge the gap between daily nutrition needs and good health. It's packed with nutrients and is easy to prepare. Now, no worries about making or arranging a nutritious meal, because you can have it right here with a fulfilling health drink. So order online today and share it with your loved ones.",https://www.jiomart.com/images/product/420x420/491417923/ensure-vanilla-health-drink-powder-400-gm-0-20200518.jpg,https://www.jiomart.com/p/groceries/ensure-vanilla-health-drink-powder-400-g/491417923,Ensure Vanilla Health Drink Powder 400 g,
223,207.39,https://www.jiomart.com/c/groceries/beverages/health-drink-supplement/49,"Bournvita is a delicious chocolate health drink which is enriched with Vitamin (D, B2, B9, B12). It combines the great taste of chocolate and goodness of essential nutrients that aid growth and development. This health drink is perfect for your kids. So go ahead, Buy Cadbury Bournvita Health Drink Powder online now!",https://www.jiomart.com/images/product/420x420/490004172/cadbury-bournvita-health-drink-powder-500-gm-0-20200518.jpg,https://www.jiomart.com/p/groceries/bournvita-500-g/490004172,Bournvita 500 g,
299,278.07,https://www.jiomart.com/c/groceries/beverages/health-drink-supplement/49,"The foundation for a healthy adult body requires wholesome proteins for building strong muscles, bones, brain, and nerves, as well as vitamins and fortifiers for immunity and development. Womens Horlicks Chocolate Health Drink Powder is healthy, tasty and contributes significantly to the overall development. So go ahead and order Women's Horlicks Chocolate Health Drink Powder online now!..",https://www.jiomart.com/images/product/420x420/490766750/women-s-horlicks-chocolate-health-drink-powder-400-gm-0-20200518.jpg,https://www.jiomart.com/p/groceries/women-s-horlicks-chocolate-400-g/490766750,Women's Horlicks Chocolate 400 g,
